Protocol,Compounds,InputFields,Iterations,NumPending,Hour,Day,Class,Timestamp,Normalized_Timestamp
b'L',69.0,5504.0,20.0,0.0,16.4833333333333,2,b'VF',64.48333333333329,0.38647052937055915
b'L',739.0,13743.0,100.0,0.0,17.2833333333333,3,b'M',89.2833333333333,0.5353747623336333
b'L',70.0,4473.0,20.0,0.0,21.0,2,b'VF',69.0,0.41358951265886124
b'L',83.0,11608.0,50.0,0.0,13.15,3,b'F',85.15,0.5105573901731212
b'L',781.0,33421.0,20.0,0.0,14.0,4,b'M',110.0,0.6597618332832983
b'L',776.0,33420.0,20.0,0.0,17.9833333333333,2,b'M',65.98333333333329,0.39547683378364834
b'L',785.0,1024.0,20.0,0.0,21.6333333333333,1,b'VF',45.6333333333333,0.2732913039127387
b'L',785.0,33422.0,20.0,0.0,14.0333333333333,4,b'M',110.0333333333333,0.6599619733813668
b'L',778.0,33420.0,20.0,0.0,14.3833333333333,4,b'M',110.3833333333333,0.6620634444110876
b'L',783.0,33419.0,20.0,0.0,14.35,4,b'M',110.35,0.6618633043130191
b'L',74.0,20037.0,20.0,0.0,10.8333333333333,1,b'VF',34.8333333333333,0.20844591213849673
b'L',877.0,6239.0,20.0,0.0,14.4166666666667,0,b'F',14.4166666666667,0.0858601020714502
b'L',882.0,572.0,20.0,0.0,17.45,1,b'VF',41.45,0.24817372160512358
b'L',888.0,6632.0,20.0,0.0,17.5,1,b'F',41.5,0.24847393175222654
b'L',889.0,9385.0,20.0,0.0,17.55,1,b'F',41.55,0.2487741418993295
b'L',890.0,13017.0,20.0,0.0,16.8166666666667,4,b'F',112.81666666666669,0.6766736715700992
b'L',881.0,1675.0,20.0,0.0,17.6166666666667,1,b'VF',41.6166666666667,0.24917442209546703
b'L',86.0,6477.0,20.0,0.0,10.45,1,b'VF',34.45,0.2061443010107075
b'L',104.0,283.0,20.0,0.0,14.8166666666667,2,b'VF',62.8166666666667,0.37646352446712716
b'L',96.0,285.0,40.0,0.0,14.6333333333333,2,b'VF',62.6333333333333,0.3753627539277492
b'M',1003.0,431.0,20.0,9.0,15.6166666666667,1,b'L',39.6166666666667,0.23716601621134814
b'M',98.0,316.0,20.0,0.0,10.1166666666667,4,b'F',106.1166666666667,0.636445511858301
b'M',106.0,323.0,20.0,0.0,16.2166666666667,2,b'F',64.2166666666667,0.3848694085860104
b'M',96.0,334.0,20.0,0.0,9.98333333333333,4,b'F',105.98333333333333,0.6356449514660262
b'M',107.0,332.0,20.0,75.0,10.8666666666667,2,b'F',58.8666666666667,0.3527469228459924
b'M',102.0,333.0,20.0,0.0,10.3333333333333,4,b'VF',106.3333333333333,0.6377464224957469
b'M',101.0,339.0,20.0,2.0,16.55,2,b'VF',64.55,0.38687080956669667
b'M',93.0,418.0,20.0,37.0,13.8333333333333,1,b'F',37.8333333333333,0.22645852096467506
b'M',102.0,446.0,20.0,1.0,16.4,4,b'F',112.4,0.674171920344241
b'M',104.0,490.0,20.0,0.0,16.7166666666667,4,b'F',112.7166666666667,0.6760732512758933
b'M',99.0,539.0,20.0,135.0,16.2,4,b'F',112.2,0.672971079755829
b'M',106.0,965.0,10.0,1.0,14.05,3,b'F',86.05,0.5159611728209746
b'M',96.0,1118.0,20.0,0.0,15.8166666666667,6,b'F',159.8166666666667,0.9588712098468929
b'M',100.0,1300.0,20.0,0.0,14.0666666666667,4,b'M',110.0666666666667,0.6601621134794359
b'M',101.0,2447.0,10.0,0.0,10.0833333333333,1,b'F',34.0833333333333,0.20394275993195216
b'M',99.0,1080.0,20.0,129.0,16.4166666666667,3,b'F',88.4166666666667,0.5301711197838489
b'M',107.0,1074.0,20.0,47.0,16.7833333333333,3,b'F',88.7833333333333,0.5323726608626036
b'M',108.0,838.0,20.0,0.0,11.0166666666667,4,b'F',107.0166666666667,0.6418492945061545
b'M',110.0,372.0,20.0,0.0,17.5833333333333,2,b'VF',65.5833333333333,0.3930751526068246
b'M',104.0,365.0,20.0,0.0,19.8333333333333,2,b'F',67.8333333333333,0.40658460922645834
b'M',103.0,366.0,20.0,0.0,21.5333333333333,2,b'F',69.5333333333333,0.4167917542279594
b'M',1062.0,405.0,10.0,24.0,13.9,2,b'M',61.9,0.37095967177023914
b'M',1062.0,411.0,10.0,0.0,13.5833333333333,2,b'F',61.5833333333333,0.3690583408385868
b'M',1066.0,408.0,10.0,0.0,13.5666666666667,2,b'F',61.5666666666667,0.36895827078955284
b'M',1053.0,414.0,10.0,8.0,13.5666666666667,2,b'F',61.5666666666667,0.36895827078955284
b'M',1057.0,415.0,10.0,5.0,13.55,2,b'F',61.55,0.36885820074051834
b'M',112.0,479.0,20.0,146.0,12.5,0,b'F',12.5,0.07435204643250275
b'M',106.0,486.0,20.0,0.0,12.4833333333333,0,b'F',12.4833333333333,0.07425197638346823
b'M',105.0,894.0,20.0,645.0,11.3833333333333,4,b'M',107.3833333333333,0.6440508355849092
b'M',103.0,914.0,20.0,634.0,14.9333333333333,4,b'L',110.9333333333333,0.6653657560292202
b'M',1119.0,1398.0,50.0,0.0,8.81666666666667,3,b'M',80.81666666666666,0.48453917742419694
b'M',105.0,478.0,20.0,13.0,14.05,0,b'F',14.05,0.08365856099269488
b'M',119.0,992.0,20.0,0.0,9.51666666666667,4,b'F',105.51666666666667,0.6328429900930651
b'M',110.0,2423.0,20.0,0.0,12.0,3,b'M',84.0,0.5036525567897528
b'M',123.0,852.0,20.0,0.0,9.31666666666667,0,b'VF',9.31666666666667,0.05523866706694688
b'M',119.0,866.0,20.0,3517.0,13.2833333333333,0,b'M',13.2833333333333,0.07905533873711577
b'M',113.0,866.0,20.0,0.0,9.3,0,b'VF',9.3,0.05513859701791254
b'M',118.0,2484.0,20.0,0.0,15.75,0,b'F',15.75,0.09386570599419593
b'M',124.0,174.0,20.0,0.0,22.0666666666667,2,b'M',70.06666666666669,0.4199939957970581
b'M',118.0,1050.0,20.0,0.0,18.5333333333333,3,b'F',90.5333333333333,0.5428800160112076
b'M',116.0,1216.0,20.0,0.0,18.7666666666667,3,b'F',90.76666666666671,0.5442809966976886
b'M',119.0,1220.0,20.0,0.0,19.4666666666667,3,b'F',91.4666666666667,0.5484839387571302
b'M',129.0,6748.0,20.0,0.0,20.1333333333333,2,b'M',68.1333333333333,0.4083858701090762
b'M',118.0,1732.0,20.0,0.0,19.8333333333333,2,b'F',67.8333333333333,0.40658460922645834
b'M',123.0,2887.0,20.0,0.0,20.2333333333333,2,b'M',68.23333333333329,0.40898629040328205
b'M',128.0,471.0,20.0,0.0,16.7666666666667,4,b'F',112.76666666666671,0.6763734614229964
b'M',121.0,473.0,20.0,0.0,16.4833333333333,4,b'F',112.48333333333329,0.6746722705894124
b'M',121.0,846.0,20.0,0.0,17.1833333333333,1,b'F',41.1833333333333,0.2465726008205742
b'M',124.0,1120.0,20.0,0.0,10.1833333333333,3,b'F',82.1833333333333,0.4927449214450113
b'M',132.0,931.0,20.0,0.0,16.7666666666667,4,b'F',112.76666666666671,0.6763734614229964
b'M',130.0,664.0,20.0,0.0,16.6833333333333,1,b'F',40.6833333333333,0.24357049934954447
b'M',142.0,911.0,50.0,0.0,12.5166666666667,0,b'F',12.5166666666667,0.07445211648153727
b'M',144.0,914.0,50.0,0.0,10.7333333333333,0,b'F',10.7333333333333,0.0637446212348642
b'M',139.0,940.0,20.0,0.0,9.41666666666667,0,b'VF',9.41666666666667,0.05583908736115282
b'M',138.0,946.0,20.0,217.0,10.6666666666667,0,b'F',10.6666666666667,0.0633443410387273
b'M',137.0,117.0,20.0,0.0,9.56666666666667,0,b'VF',9.56666666666667,0.05673971780246174
b'M',136.0,166.0,20.0,288.0,9.51666666666667,0,b'F',9.51666666666667,0.05643950765535876
b'M',141.0,361.0,20.0,38.0,9.48333333333333,0,b'VF',9.48333333333333,0.05623936755729008
b'M',145.0,377.0,20.0,54.0,9.5,0,b'VF',9.5,0.05633943760632442
b'M',130.0,22.0,20.0,95.0,9.53333333333333,0,b'VF',9.53333333333333,0.056539577704393044
b'M',1402.0,565.0,50.0,1.0,12.3166666666667,3,b'M',84.3166666666667,0.5055538877214052
b'M',1395.0,754.0,50.0,1.0,12.4666666666667,3,b'M',84.4666666666667,0.5064545181627141
b'M',1404.0,925.0,50.0,1.0,12.6333333333333,3,b'M',84.6333333333333,0.507455218653057
b'M',1394.0,1188.0,50.0,1.0,13.2333333333333,3,b'M',85.2333333333333,0.5110577404182927
b'M',1401.0,1412.0,50.0,1.0,17.5166666666667,2,b'M',65.51666666666671,0.39267487241068777
b'M',1406.0,1412.0,50.0,6.0,22.9833333333333,1,b'M',46.9833333333333,0.28139697788451895
b'M',1392.0,1428.0,20.0,4.0,19.2166666666667,1,b'F',43.2166666666667,0.2587811468027621
b'M',1397.0,200.0,50.0,0.0,13.9166666666667,3,b'M',85.9166666666667,0.5151606124287003
b'M',135.0,990.0,20.0,0.0,10.55,0,b'F',10.55,0.06264385069548684
b'M',145.0,167.0,20.0,0.0,14.8166666666667,2,b'VF',62.8166666666667,0.37646352446712716
b'M',140.0,572.0,20.0,0.0,18.75,1,b'F',42.75,0.25597918542980086
b'M',139.0,583.0,20.0,0.0,16.2666666666667,4,b'F',112.26666666666671,0.6733713599519666
b'M',138.0,790.0,20.0,27.0,11.8166666666667,4,b'F',107.8166666666667,0.6466526568598021
b'M',149.0,795.0,20.0,0.0,11.8166666666667,4,b'F',107.8166666666667,0.6466526568598021
b'M',149.0,1429.0,20.0,24.0,7.96666666666667,4,b'VF',103.96666666666667,0.6235364755328731
b'M',154.0,909.0,20.0,18.0,17.85,3,b'F',89.85,0.5387771440008006
b'M',148.0,916.0,20.0,338.0,17.8666666666667,3,b'F',89.8666666666667,0.5388772140498351
b'M',145.0,297.0,20.0,14.0,13.7833333333333,2,b'F',61.7833333333333,0.3702591814269987
b'M',148.0,4802.0,20.0,3056.0,13.65,3,b'F',85.65,0.5135594916441509
b'M',147.0,779.0,20.0,0.0,12.1666666666667,4,b'F',108.1666666666667,0.6487541278895229
b'M',152.0,1472.0,20.0,8.0,12.9666666666667,2,b'F',60.9666666666667,0.36535574902431717
b'M',145.0,229.0,20.0,0.0,13.2333333333333,2,b'VF',61.2333333333333,0.366956869808866
b'M',153.0,390.0,10.0,0.0,16.8666666666667,1,b'VF',40.8666666666667,0.24467126988892243
b'M',143.0,393.0,10.0,0.0,16.8,1,b'VF',40.8,0.2442709896927849
b'M',143.0,397.0,10.0,0.0,16.85,4,b'F',112.85,0.6768738116681676
b'M',143.0,396.0,10.0,1.0,17.6,4,b'F',113.6,0.6813769638747122
b'M',151.0,392.0,10.0,2.0,10.25,4,b'VF',106.25,0.6372460722505754
b'M',148.0,396.0,10.0,2.0,11.0666666666667,3,b'F',83.0666666666667,0.49804863404383093
b'M',147.0,389.0,10.0,2.0,16.8666666666667,3,b'F',88.8666666666667,0.5328730111077756
b'M',20.0,36.0,20.0,0.0,6.2,2,b'VF',54.2,0.3247273091163815
b'M',1502.0,427.0,20.0,0.0,16.2666666666667,1,b'L',40.2666666666667,0.24106874812368678
b'M',154.0,344.0,20.0,98.0,10.8833333333333,2,b'VF',58.8833333333333,0.3528469928950263
b'M',149.0,351.0,20.0,0.0,10.4166666666667,4,b'F',106.4166666666667,0.6382467727409188
b'M',152.0,350.0,20.0,26.0,16.6166666666667,2,b'F',64.6166666666667,0.3872710897628342
b'M',155.0,350.0,20.0,33.0,10.1833333333333,4,b'VF',106.1833333333333,0.6368457920544379
b'M',152.0,350.0,20.0,3.0,10.0166666666667,4,b'VF',106.0166666666667,0.6358450915640951
b'M',157.0,350.0,20.0,0.0,16.25,2,b'VF',64.25,0.3850695486840789
b'M',153.0,534.0,20.0,0.0,18.2833333333333,1,b'F',42.2833333333333,0.25317722405683957
b'M',143.0,544.0,20.0,0.0,18.5833333333333,1,b'F',42.5833333333333,0.2549784849394574
b'M',151.0,161.0,20.0,0.0,11.6166666666667,2,b'F',59.6166666666667,0.357250075052537
b'M',146.0,156.0,20.0,0.0,10.7833333333333,2,b'F',58.7833333333333,0.3522465726008204
b'M',161.0,231.0,20.0,0.0,20.9,0,b'F',20.9,0.12478735114580204
b'M',162.0,2633.0,20.0,0.0,14.15,2,b'F',62.15,0.372460722505754
b'M',159.0,63.0,20.0,0.0,12.65,2,b'VF',60.65,0.3634544180926648
b'M',160.0,349.0,20.0,56.0,12.45,2,b'F',60.45,0.36225357750425297
b'M',149.0,529.0,20.0,0.0,12.4666666666667,2,b'VF',60.4666666666667,0.3623536475532875
b'M',151.0,837.0,20.0,0.0,16.9,4,b'F',112.9,0.6771740218152708
b'M',159.0,836.0,20.0,1.0,8.58333333333333,4,b'F',104.58333333333333,0.627239067347143
b'M',153.0,844.0,20.0,61.0,17.5,1,b'F',41.5,0.24847393175222654
b'M',152.0,843.0,20.0,0.0,16.9333333333333,4,b'VF',112.93333333333331,0.6773741619133392
b'M',161.0,868.0,20.0,0.0,15.6833333333333,2,b'VF',63.6833333333333,0.3816671670169116
b'M',154.0,993.0,20.0,0.0,18.1666666666667,2,b'F',66.1666666666667,0.39657760432302636
b'M',159.0,1003.0,20.0,0.0,18.3833333333333,3,b'VF',90.3833333333333,0.5419793855698987
b'M',153.0,1004.0,20.0,0.0,15.7166666666667,2,b'F',63.7166666666667,0.3818673071149806
b'M',149.0,1515.0,20.0,0.0,12.6333333333333,2,b'F',60.6333333333333,0.3633543480436303
b'M',155.0,160.0,20.0,0.0,12.4333333333333,2,b'VF',60.4333333333333,0.36215350745521846
b'M',149.0,175.0,20.0,8.0,12.5333333333333,2,b'VF',60.5333333333333,0.3627539277494244
b'M',163.0,847.0,50.0,0.0,15.5833333333333,0,b'F',15.5833333333333,0.09286500550385249
b'M',156.0,550.0,20.0,0.0,18.25,1,b'F',42.25,0.2529770839587711
b'M',167.0,570.0,20.0,0.0,17.9666666666667,1,b'F',41.9666666666667,0.2512758931251878
b'M',166.0,545.0,20.0,0.0,17.4166666666667,1,b'F',41.4166666666667,0.24797358150705512
b'M',165.0,409.0,20.0,2.0,21.3,1,b'F',45.3,0.2712899029320524
b'M',176.0,1079.0,100.0,0.0,13.8666666666667,4,b'M',109.8666666666667,0.6589612728910239
b'M',168.0,1079.0,100.0,0.0,14.0833333333333,4,b'L',110.0833333333333,0.6602621835284698
b'M',169.0,677.0,50.0,0.0,9.91666666666667,2,b'F',57.91666666666667,0.3470429300510357
b'M',164.0,678.0,50.0,0.0,17.6333333333333,1,b'F',41.6333333333333,0.24927449214450093
b'M',175.0,675.0,50.0,0.0,16.7,0,b'F',16.7,0.0995696987891524
b'M',172.0,844.0,50.0,0.0,16.1,0,b'F',16.1,0.09596717702391674
b'M',175.0,1185.0,20.0,186.0,14.4666666666667,3,b'F',86.4666666666667,0.5184629240468329
b'M',179.0,1184.0,20.0,0.0,13.8333333333333,3,b'F',85.8333333333333,0.5146602621835282
b'M',170.0,1186.0,20.0,41.0,15.8333333333333,3,b'F',87.8333333333333,0.5266686680676471
b'M',180.0,1468.0,20.0,0.0,15.7333333333333,1,b'F',39.7333333333333,0.237866506554588
b'M',25.0,421.0,20.0,0.0,11.5833333333333,2,b'F',59.5833333333333,0.3570499349544679
b'M',20.0,109.0,20.0,0.0,14.2666666666667,2,b'VF',62.2666666666667,0.37316121284899445
b'M',178.0,1110.0,20.0,34.0,16.7166666666667,4,b'F',112.7166666666667,0.6760732512758933
b'M',185.0,225.0,20.0,1.0,9.5,3,b'VF',81.5,0.4886420494346042
b'M',20.0,316.0,20.0,0.0,11.5666666666667,0,b'F',11.5666666666667,0.0687481236865808
b'M',20.0,74.0,20.0,0.0,16.6166666666667,3,b'VF',88.6166666666667,0.5313719603722608
b'M',20.0,259.0,20.0,0.0,14.1833333333333,4,b'VF',110.1833333333333,0.6608626038226756
b'M',199.0,604.0,20.0,59.0,17.95,0,b'VF',17.95,0.1070749524667267
b'M',191.0,603.0,20.0,1.0,17.95,0,b'F',17.95,0.1070749524667267
b'M',203.0,623.0,20.0,0.0,18.4,0,b'F',18.4,0.10977684379065344
b'M',190.0,622.0,20.0,1.0,18.4,0,b'VF',18.4,0.10977684379065344
b'M',191.0,79.0,20.0,287.0,17.7666666666667,0,b'F',17.7666666666667,0.10597418192734934
b'M',20.0,304.0,20.0,0.0,11.2666666666667,2,b'VF',59.2666666666667,0.35514860402281617
b'M',20.0,25.0,20.0,0.0,10.95,2,b'VF',58.95,0.3532472730911638
b'M',24.0,12.0,20.0,0.0,10.85,2,b'VF',58.85,0.35264685279695784
b'M',215.0,55.0,20.0,1.0,8.08333333333333,3,b'VF',80.08333333333333,0.48013609526668666
b'M',211.0,996.0,20.0,1.0,17.5833333333333,0,b'VF',17.5833333333333,0.10487341138797138
b'M',227.0,1238.0,20.0,0.0,14.8666666666667,1,b'M',38.8666666666667,0.23266286400480357
b'M',214.0,2221.0,20.0,0.0,15.15,1,b'M',39.15,0.23436405483838685
b'M',216.0,2225.0,20.0,0.0,18.1166666666667,0,b'M',18.1166666666667,0.10807565295707014
b'M',228.0,2234.0,20.0,0.0,15.15,1,b'M',39.15,0.23436405483838685
b'M',219.0,2835.0,20.0,0.0,15.4833333333333,1,b'M',39.4833333333333,0.23636545581907312
b'M',214.0,2849.0,20.0,0.0,10.0,1,b'M',34.0,0.20344240968678073
b'M',215.0,2855.0,20.0,0.0,15.5166666666667,1,b'M',39.5166666666667,0.23656559591714219
b'M',217.0,537.0,20.0,0.0,11.5166666666667,1,b'F',35.5166666666667,0.21254878414890443
b'M',231.0,544.0,20.0,0.0,18.0666666666667,0,b'F',18.0666666666667,0.10777544280996716
b'M',223.0,542.0,20.0,0.0,14.9833333333333,1,b'F',38.9833333333333,0.2333633543480434
b'M',231.0,547.0,20.0,0.0,11.5333333333333,1,b'M',35.5333333333333,0.21264885419793836
b'M',224.0,542.0,20.0,0.0,14.9833333333333,1,b'M',38.9833333333333,0.2333633543480434
b'M',220.0,1177.0,20.0,0.0,15.3833333333333,1,b'M',39.3833333333333,0.23576503552486716
b'M',225.0,1197.0,20.0,0.0,15.35,1,b'M',39.35,0.23556489542679876
b'M',220.0,1207.0,20.0,0.0,9.91666666666667,1,b'F',33.91666666666667,0.20294205944160915
b'M',233.0,1024.0,20.0,83.0,18.1833333333333,4,b'F',114.18333333333331,0.6848794155909135
b'M',235.0,1027.0,20.0,0.0,9.76666666666667,0,b'F',9.76666666666667,0.05794055839087362
b'M',231.0,709.0,20.0,12.0,11.2,4,b'F',107.2,0.6429500650455319
b'M',232.0,1090.0,20.0,0.0,14.1,1,b'F',38.1,0.22805964174922444
b'M',231.0,1139.0,20.0,66.0,16.6333333333333,4,b'F',112.6333333333333,0.6755729010307213
b'M',236.0,1353.0,20.0,185.0,13.8333333333333,1,b'F',37.8333333333333,0.22645852096467506
b'M',237.0,535.0,200.0,0.0,18.6,4,b'L',114.6,0.6873811668167717
b'M',231.0,1254.0,20.0,124.0,11.1166666666667,2,b'F',59.1166666666667,0.3542479735815072
b'M',27.0,738.0,20.0,0.0,9.98333333333333,3,b'F',81.98333333333333,0.4915440808565996
b'M',233.0,1093.0,20.0,0.0,14.9833333333333,1,b'F',38.9833333333333,0.2333633543480434
b'M',228.0,1349.0,20.0,0.0,15.3,1,b'F',39.3,0.23526468527969574
b'M',238.0,377.0,20.0,0.0,10.6166666666667,4,b'M',106.6166666666667,0.6394476133293308
b'M',241.0,387.0,20.0,0.0,15.65,3,b'M',87.65,0.5255678975282698
b'M',242.0,421.0,20.0,202.0,15.9166666666667,4,b'M',111.9166666666667,0.6712698889222458
b'M',235.0,633.0,20.0,303.0,16.3,4,b'M',112.3,0.673571500050035
b'M',236.0,670.0,20.0,0.0,8.0,0,b'F',8.0,0.04733313319323526
b'M',239.0,669.0,20.0,0.0,7.96666666666667,0,b'M',7.96666666666667,0.04713299309516663
b'M',243.0,243.0,20.0,3.0,13.9666666666667,2,b'M',61.9666666666667,0.3713599519663766
b'M',230.0,775.0,20.0,46.0,11.3166666666667,4,b'F',107.3166666666667,0.6436505553887724
b'M',235.0,984.0,20.0,0.0,15.7333333333333,4,b'F',111.7333333333333,0.6701691183828679
b'M',229.0,99.0,20.0,0.0,11.3833333333333,4,b'F',107.3833333333333,0.6440508355849092
b'M',244.0,1007.0,20.0,5.0,11.6166666666667,0,b'F',11.6166666666667,0.06904833383368376
b'M',231.0,1249.0,20.0,16.0,10.3,2,b'F',58.3,0.34934454117882513
b'M',236.0,1264.0,20.0,0.0,14.8666666666667,1,b'F',38.8666666666667,0.23266286400480357
b'M',30.0,1018.0,20.0,0.0,14.3166666666667,0,b'F',14.3166666666667,0.08525968177724426
b'M',243.0,1059.0,20.0,0.0,12.4666666666667,4,b'F',108.4666666666667,0.6505553887721407
b'M',251.0,1207.0,20.0,0.0,17.1166666666667,2,b'F',65.1166666666667,0.39027319123386395
b'M',30.0,490.0,20.0,0.0,11.0333333333333,2,b'F',59.0333333333333,0.35374762333633525
b'M',30.0,491.0,20.0,0.0,16.0666666666667,0,b'F',16.0666666666667,0.09576703692584827
b'M',31.0,1423.0,20.0,86.0,17.0166666666667,0,b'F',17.0166666666667,0.10147102972080477
b'M',2527.0,49.0,20.0,0.0,10.1166666666667,1,b'L',34.1166666666667,0.20414290003002122
b'M',254.0,198.0,10.0,3.0,11.1166666666667,0,b'L',11.1166666666667,0.06604623236265404
b'M',31.0,311.0,20.0,0.0,16.3,4,b'VF',112.3,0.673571500050035
b'M',20.0,330.0,20.0,0.0,9.25,2,b'VF',57.25,0.3430401280896627
b'M',29.0,354.0,20.0,0.0,16.1333333333333,4,b'F',112.1333333333333,0.6725707995596916
b'M',33.0,372.0,20.0,0.0,11.0166666666667,2,b'F',59.0166666666667,0.3536475532873013
b'M',20.0,399.0,20.0,0.0,16.55,4,b'F',112.55,0.6750725507855498
b'M',28.0,86.0,20.0,0.0,11.0,2,b'VF',59.0,0.35354748323826674
b'M',26.0,188.0,20.0,0.0,16.45,2,b'VF',64.45,0.3862703892724908
b'M',28.0,216.0,20.0,0.0,10.2333333333333,4,b'VF',106.2333333333333,0.6371460022015409
b'M',32.0,233.0,20.0,0.0,9.91666666666667,4,b'VF',105.91666666666667,0.6352446712698889
b'M',30.0,243.0,20.0,0.0,10.6666666666667,2,b'VF',58.6666666666667,0.3515460822575805
b'M',28.0,259.0,20.0,0.0,10.0333333333333,4,b'VF',106.0333333333333,0.635945161613129
b'M',28.0,280.0,20.0,0.0,16.1666666666667,2,b'VF',64.1666666666667,0.38456919843890747
b'M',22.0,285.0,20.0,0.0,11.0166666666667,2,b'VF',59.0166666666667,0.3536475532873013
b'M',275.0,1315.0,20.0,2.0,11.45,2,b'F',59.45,0.3562493745621935
b'M',274.0,1314.0,20.0,30.0,11.5666666666667,2,b'F',59.5666666666667,0.35694986490543396
b'M',272.0,1299.0,20.0,11.0,9.41666666666667,2,b'F',57.41666666666667,0.344040828580006
b'M',266.0,1311.0,20.0,0.0,16.75,1,b'F',40.75,0.24397077954568197
b'M',2718.0,384.0,20.0,0.0,1.15,3,b'L',73.15,0.4385069548684079
b'M',270.0,1307.0,20.0,2.0,12.0833333333333,2,b'F',60.0833333333333,0.3600520364254976
b'M',273.0,1315.0,20.0,2.0,13.9666666666667,2,b'F',61.9666666666667,0.3713599519663766
b'M',274.0,1316.0,20.0,0.0,14.6833333333333,2,b'F',62.6833333333333,0.37566296407485217
b'M',280.0,1240.0,20.0,0.0,17.0,1,b'F',41.0,0.24547183028119682
b'M',276.0,522.0,20.0,0.0,17.0,4,b'F',113.0,0.6777744421094767
b'M',283.0,525.0,20.0,4.0,16.9666666666667,4,b'F',112.9666666666667,0.6775743020114081
b'M',281.0,626.0,20.0,48.0,17.8,0,b'F',17.8,0.10617432202541778
b'M',272.0,636.0,20.0,1.0,17.7666666666667,0,b'F',17.7666666666667,0.10597418192734934
b'M',26.0,363.0,20.0,0.0,10.1666666666667,2,b'VF',58.1666666666667,0.34854398078655074
b'M',278.0,541.0,200.0,0.0,17.3333333333333,2,b'L',65.3333333333333,0.39157410187130975
b'M',285.0,1017.0,20.0,0.0,18.3333333333333,0,b'F',18.3333333333333,0.10937656359451595
b'M',283.0,1322.0,20.0,489.0,10.9166666666667,2,b'F',58.9166666666667,0.3530471329930953
b'M',276.0,1336.0,20.0,367.0,10.95,2,b'F',58.95,0.3532472730911638
b'M',285.0,529.0,200.0,0.0,18.4833333333333,4,b'L',114.48333333333329,0.6866806764735313
b'M',295.0,932.0,20.0,0.0,18.6833333333333,0,b'F',18.6833333333333,0.11147803462423676
b'M',35.0,383.0,20.0,0.0,15.55,4,b'F',111.55,0.6690683478434905
b'M',22.0,90.0,20.0,0.0,11.3833333333333,3,b'VF',83.3833333333333,0.4999499649754826
b'M',26.0,1211.0,20.0,1.0,10.8333333333333,3,b'VF',82.8333333333333,0.49664765335734995
b'M',30.0,148.0,20.0,0.0,10.8333333333333,3,b'VF',82.8333333333333,0.49664765335734995
b'M',30.0,10.0,20.0,0.0,11.65,3,b'VF',83.65,0.501551085760032
b'M',25.0,267.0,20.0,0.0,10.9166666666667,3,b'VF',82.9166666666667,0.497148003602522
b'M',305.0,1343.0,20.0,0.0,16.15,2,b'F',64.15,0.38446912838987296
b'M',293.0,1351.0,20.0,1.0,16.2333333333333,2,b'F',64.23333333333329,0.38496947863504427
b'M',295.0,1536.0,20.0,16.0,18.2166666666667,4,b'F',114.2166666666667,0.6850795556889825
b'M',304.0,1837.0,20.0,0.0,17.6666666666667,4,b'F',113.6666666666667,0.6817772440708498
b'M',305.0,1021.0,20.0,0.0,15.6166666666667,4,b'M',111.6166666666667,0.6694686280396279
b'M',311.0,1107.0,20.0,1942.0,16.2166666666667,4,b'M',112.2166666666667,0.6730711498048636
b'M',306.0,1472.0,20.0,60.0,14.5333333333333,4,b'F',110.5333333333333,0.6629640748523965
b'M',309.0,1482.0,20.0,129.0,14.7333333333333,4,b'M',110.7333333333333,0.6641649154408084
b'M',3139.0,5448.0,20.0,0.0,4.48333333333333,3,b'L',76.48333333333333,0.4585209646752727
b'M',311.0,529.0,20.0,2.0,13.35,0,b'F',13.35,0.07945561893325327
b'M',39.0,349.0,20.0,0.0,15.05,4,b'F',111.05,0.6660662463724607
b'M',31.0,562.0,100.0,0.0,10.8833333333333,1,b'M',34.8833333333333,0.2087461222855997
b'M',30.0,572.0,100.0,0.0,10.9166666666667,1,b'M',34.9166666666667,0.20894626238366876
b'M',39.0,855.0,100.0,0.0,16.0833333333333,3,b'M',88.0833333333333,0.528169718803162
b'M',33.0,149.0,100.0,0.0,8.95,3,b'M',80.95,0.48533973781647155
b'M',32.0,217.0,100.0,0.0,10.1,3,b'M',82.1,0.4922445711998399
b'M',39.0,2161.0,100.0,0.0,10.9166666666667,3,b'M',82.9166666666667,0.497148003602522
b'M',35.0,2161.0,100.0,0.0,18.2333333333333,1,b'L',42.2333333333333,0.2528770139097366
b'M',33.0,275.0,100.0,0.0,10.3833333333333,3,b'M',82.3833333333333,0.49394576203342316
b'M',33.0,281.0,100.0,0.0,17.85,1,b'M',41.85,0.25057540278194734
b'M',324.0,1351.0,20.0,0.0,15.5833333333333,3,b'F',87.5833333333333,0.5251676173321324
b'M',322.0,1352.0,20.0,11.0,13.0666666666667,3,b'F',85.0666666666667,0.5100570399279498
b'M',328.0,1352.0,20.0,15.0,15.55,3,b'F',87.55,0.5249674772340638
